"","geo_value","time_value","visits","admits","chngVisits","covidChngVisits","gsymptoms","cases"
"1688","06075",2020-06-24,6.243419,0.12999,17.125275,0.176697,0.201428571428571,30
"1689","06077",2020-06-24,7.452613,2.78638280990948,2.5843014,0.7783774,0.331134935809888,182
"1690","06079",2020-06-24,2.961103,0.696073,6.1783641,0.0690124,0.331134935809888,20
"1691","06081",2020-06-24,2.362954,1.43321,4.9519497,0.2281689,0.331134935809888,60
"1692","06083",2020-06-24,2.208346,2.78638280990948,7.5583952,1.0976878,0.331134935809888,81
"1693","06085",2020-06-24,2.819081,1.499661,5.2081236,0.5261234,0.182857142857143,105
"1694","06087",2020-06-24,2.803726,2.78638280990948,1.6720727,0.0683831,0.331134935809888,8
"1695","06089",2020-06-24,0.70014,2.78638280990948,0.6444506,0.1030615,0.331134935809888,4
"1696","06095",2020-06-24,1.300928,0.477644,2.3658493,0.0656321,0.331134935809888,44
"1697","06097",2020-06-24,2.214688,2.78638280990948,1.4185405,0.1262673,0.331134935809888,21
"1698","06099",2020-06-24,7.139243,2.734415,3.5105109,1.2160821,0.331134935809888,75
"1699","06101",2020-06-24,0.798167,2.78638280990948,0.9666004,0.2422723,0.331134935809888,2
"1700","06103",2020-06-24,0,2.78638280990948,0.4589039,0.1572731,0.331134935809888,4
"1701","06107",2020-06-24,2.097155,2.78638280990948,5.0043355,0.8210925,0.331134935809888,99
"1702","06111",2020-06-24,2.6794,1.552077,5.5574373,0.3588217,0.224285714285714,99
"1703","06113",2020-06-24,1.897918,2.78638280990948,1.3816986,0.3452227,0.331134935809888,20
"1704","06115",2020-06-24,2.661945,2.78638280990948,0.3172028,0.0943396,0.331134935809888,6
"1705","06000",2020-06-22,0.771937,4.281772,6.60541,1.014942,0.331134935809888,0
"1706","06001",2020-06-22,4.410412,2.388112,6.0095202,0.3732244,0.172857142857143,202
"1707","06005",2020-06-22,0.771464,2.78638280990948,0.373093,0.3702683,0.331134935809888,0
"1708","06007",2020-06-22,0.653035,2.78638280990948,1.0036495,0.1665786,0.331134935809888,17
"1709","06009",2020-06-22,1.211492,2.78638280990948,0.9516752,0.075643,0.331134935809888,0
"1710","06011",2020-06-22,0.922751,2.78638280990948,0.5331039,0.0905797,0.331134935809888,0
"1711","06013",2020-06-22,2.842416,3.328062,3.2644873,0.4128196,0.331134935809888,75
"1712","06017",2020-06-22,2.06902,2.78638280990948,0.8796981,0.1215679,0.331134935809888,15
"1713","06019",2020-06-22,4.278473,1.51187,5.9799859,1.0304527,0.348571428571429,240
"1714","06023",2020-06-22,0.428646,2.78638280990948,0.1871712,0.0578886,0.331134935809888,2
"1715","06025",2020-06-22,15.986319,2.78638280990948,17.4551973,6.1010599,0.331134935809888,0
"1716","06029",2020-06-22,4.926369,2.475668,8.2082518,0.7321135,0.477142857142857,75
"1717","06031",2020-06-22,9.56015,2.78638280990948,5.6112427,0.7628739,0.331134935809888,54
"1718","06037",2020-06-22,6.833125,2.955909,7.5151257,0.6536963,0.318571428571429,2545
"1719","06039",2020-06-22,2.509648,2.78638280990948,6.1345932,1.7344189,0.331134935809888,20
"1720","06041",2020-06-22,4.984248,0.32561,4.239268,0.3758611,0.331134935809888,33
"1721","06045",2020-06-22,0,2.78638280990948,0.3733692,0.0866551,0.331134935809888,8
"1722","06047",2020-06-22,3.966529,2.78638280990948,3.4372058,0.6829091,0.331134935809888,97
"1723","06053",2020-06-22,2.946394,2.78638280990948,3.4879336,1.0855194,0.331134935809888,135
"1724","06055",2020-06-22,0.884116,2.78638280990948,3.7990147,0.1468842,0.331134935809888,15
"1725","06057",2020-06-22,0.913182,2.78638280990948,0.6987607,0.2477782,0.331134935809888,7
"1726","06059",2020-06-22,9.305415,3.439997,6.6186074,0.9299751,0.402857142857143,173
"1727","06061",2020-06-22,1.351525,2.827686,1.1954255,0.194617,0.331134935809888,17
"1728","06065",2020-06-22,4.595845,3.392916,2.9947954,0.6306679,0.457142857142857,1022
"1729","06067",2020-06-22,1.305276,0.093089,1.2371312,0.1544272,0.135714285714286,267
"1730","06069",2020-06-22,2.840276,2.78638280990948,3.4110111,0.3500603,0.331134935809888,11
"1731","06071",2020-06-22,2.879523,2.42459,2.9953983,0.725265,0.438571428571429,205
"1732","06073",2020-06-22,3.602902,0.818332,2.7539537,0.4383375,0.261428571428571,302
"1733","06075",2020-06-22,6.053949,0.141527,15.3267047,0.1668018,0.331134935809888,127
"1734","06077",2020-06-22,8.027785,2.78638280990948,2.7173776,0.8351012,0.22,141
"1735","06079",2020-06-22,3.261125,1.013144,5.493204,0.0839636,0.331134935809888,38
"1736","06081",2020-06-22,2.52732,0.902061,3.7733499,0.2104351,0.331134935809888,104
"1737","06083",2020-06-22,1.94476,2.78638280990948,6.0796501,1.1943744,0.331134935809888,127
"1738","06085",2020-06-22,3.410211,1.176518,4.0338531,0.3900913,0.164285714285714,59
"1739","06087",2020-06-22,2.20998,2.78638280990948,1.8215604,0.0503892,0.331134935809888,0
"1740","06089",2020-06-22,0.522681,2.78638280990948,0.6868361,0.1355702,0.331134935809888,5
"1741","06095",2020-06-22,1.455174,0.48212,2.6552563,0.068653,0.331134935809888,73
"1742","06097",2020-06-22,2.310108,2.78638280990948,1.1014711,0.173054,0.331134935809888,32
"1743","06099",2020-06-22,6.72471,1.443993,2.7280665,1.0880416,0.331134935809888,40
"1744","06101",2020-06-22,0.665463,2.78638280990948,0.457119,0.2191707,0.331134935809888,6
"1745","06107",2020-06-22,1.58871,2.78638280990948,5.2348282,0.9265615,0.331134935809888,131
"1746","06111",2020-06-22,2.143349,1.813029,5.2649603,0.4784313,0.331134935809888,195
"1747","06113",2020-06-22,1.453063,2.78638280990948,1.4963769,0.2022879,0.331134935809888,17
"1748","06000",2020-06-23,1.087037,4.259677,7.089771,0.955995,0.331134935809888,0
"1749","06001",2020-06-23,4.077427,2.381205,6.1169942,0.3053096,0.182857142857143,133
"1750","06005",2020-06-23,0.738665,2.78638280990948,0.4883795,0.4453313,0.331134935809888,3
"1751","06007",2020-06-23,0.809348,2.78638280990948,1.0787205,0.1423802,0.331134935809888,8
"1752","06009",2020-06-23,1.452419,2.78638280990948,0.8276022,0.0807754,0.331134935809888,1
"1753","06011",2020-06-23,1.343819,2.78638280990948,0.5420899,0.088968,0.331134935809888,4
"1754","06013",2020-06-23,2.986626,3.302609,3.8451529,0.384947,0.331134935809888,85
"1755","06017",2020-06-23,1.803893,2.78638280990948,0.9098606,0.109541,0.331134935809888,5
"1756","06019",2020-06-23,4.541857,1.802842,6.7128702,1.1652594,0.364285714285714,187
"1757","06023",2020-06-23,0.43121,2.78638280990948,0.1846665,0.054078,0.331134935809888,1
"1758","06025",2020-06-23,15.960636,2.78638280990948,17.4032525,6.6394004,0.331134935809888,470
"1759","06029",2020-06-23,5.106691,2.962075,8.6682207,0.7194048,0.495714285714286,84
"1760","06031",2020-06-23,9.805036,2.78638280990948,5.6900447,0.6974066,0.331134935809888,28
"1761","06033",2020-06-23,0.699899,2.78638280990948,0.35441,0.1806992,0.331134935809888,1
"1762","06037",2020-06-23,6.388191,3.181082,8.0975276,0.6738039,0.341428571428571,2320
"1763","06039",2020-06-23,3.398154,2.78638280990948,5.8293705,1.4043422,0.331134935809888,25
"1764","06041",2020-06-23,4.876955,0.348834,4.586062,0.3142727,0.331134935809888,38
"1765","06045",2020-06-23,0,2.78638280990948,0.4013237,0.0840336,0.331134935809888,10
"1766","06047",2020-06-23,4.143808,2.78638280990948,3.7419594,0.9101171,0.331134935809888,49
"1767","06053",2020-06-23,2.981028,2.78638280990948,3.4562999,1.1636668,0.331134935809888,50
"1768","06055",2020-06-23,0.783455,2.78638280990948,3.323057,0.1548768,0.331134935809888,6
"1769","06057",2020-06-23,1.174116,2.78638280990948,0.6729807,0.2803224,0.331134935809888,9
"1770","06059",2020-06-23,8.360627,4.292074,7.1874189,1.0128924,0.44,142
"1771","06061",2020-06-23,1.140381,2.184275,1.2572211,0.1522231,0.331134935809888,15
"1772","06065",2020-06-23,4.243382,3.255877,3.2356901,0.7206207,0.501428571428571,631
"1773","06067",2020-06-23,1.378363,0.093611,1.2416503,0.174859,0.157142857142857,131
"1774","06069",2020-06-23,3.386453,2.78638280990948,3.2049024,0.3198879,0.331134935809888,4
"1775","06071",2020-06-23,2.859637,2.842935,3.5161487,0.9233437,0.477142857142857,649
"1776","06073",2020-06-23,3.478704,1.078123,2.8396271,0.4444117,0.268571428571429,0
"1777","06075",2020-06-23,6.086435,0.135308,16.0544246,0.1772842,0.208571428571429,34
"1778","06077",2020-06-23,7.935171,2.78638280990948,2.7252994,0.8169365,0.241428571428571,160
"1779","06079",2020-06-23,3.159636,0.839382,5.6526904,0.0854804,0.331134935809888,11
"1780","06081",2020-06-23,2.515823,1.095995,4.1203843,0.19708,0.331134935809888,76
"1781","06083",2020-06-23,2.318416,2.78638280990948,6.6136027,1.1600082,0.331134935809888,63
"1782","06085",2020-06-23,3.088694,1.337543,4.8176913,0.4907176,0.178571428571429,121
"1783","06087",2020-06-23,2.846367,2.78638280990948,1.713234,0.0554855,0.331134935809888,26
"1784","06089",2020-06-23,0.621395,2.78638280990948,0.7162879,0.1179137,0.331134935809888,2
"1785","06095",2020-06-23,1.429559,0.485121,2.4433813,0.0786966,0.331134935809888,87
"1786","06097",2020-06-23,2.270103,2.78638280990948,1.2383318,0.1468564,0.331134935809888,50
"1787","06099",2020-06-23,7.151597,2.017182,2.8492986,1.1496803,0.331134935809888,75
"1788","06101",2020-06-23,0.697938,2.78638280990948,0.549529,0.2077937,0.331134935809888,7
"1789","06103",2020-06-23,0,2.78638280990948,0.4614107,0.1864008,0.331134935809888,2
"1790","06107",2020-06-23,1.785293,2.78638280990948,5.3525607,1.0308847,0.331134935809888,257
"1791","06111",2020-06-23,2.4534,1.80001,5.1847696,0.4223924,0.331134935809888,131
"1792","06113",2020-06-23,1.799776,2.78638280990948,1.5380279,0.218091,0.331134935809888,19
"1793","06115",2020-06-23,2.295323,2.78638280990948,0.2455669,0.0990099,0.331134935809888,0
"1794","06000",2020-06-21,0.396833,4.18918,6.247639,1.040233,0.331134935809888,0
"1795","06001",2020-06-21,3.496093,2.383837,6.212915,0.4279566,0.165714285714286,0
"1796","06005",2020-06-21,0.776664,2.78638280990948,0.3169247,0.2890468,0.331134935809888,0
"1797","06007",2020-06-21,0.534937,2.78638280990948,0.6717433,0.1755627,0.331134935809888,0
"1798","06009",2020-06-21,0.83237,2.78638280990948,1.1169383,0.0994036,0.331134935809888,0
"1799","06011",2020-06-21,0.518439,2.78638280990948,0.5266337,0.1014199,0.331134935809888,0
"1800","06013",2020-06-21,2.23968,3.397608,3.3895119,0.4869182,0.331134935809888,54
"1801","06017",2020-06-21,2.202206,2.78638280990948,0.7636631,0.0486512,0.331134935809888,0
"1802","06019",2020-06-21,3.734815,1.39702,5.8538672,1.001696,0.347142857142857,0
"1803","06023",2020-06-21,0.43978,2.78638280990948,0.1772953,0.0501539,0.331134935809888,0
"1804","06025",2020-06-21,15.472964,2.78638280990948,16.3213754,5.4787154,0.331134935809888,0
"1805","06029",2020-06-21,4.31571,1.719841,7.8454221,0.7638355,0.402857142857143,97
"1806","06031",2020-06-21,9.657651,2.78638280990948,4.9802629,0.6203226,0.331134935809888,47
"1807","06037",2020-06-21,5.031059,3.111737,7.2876672,0.6686425,0.3,1761
"1808","06039",2020-06-21,2.180167,2.78638280990948,6.326318,1.8259685,0.331134935809888,0
"1809","06041",2020-06-21,4.420594,0.296377,4.4071037,0.5024386,0.331134935809888,42
"1810","06045",2020-06-21,0,2.78638280990948,0.3358745,0.0869565,0.331134935809888,0
"1811","06047",2020-06-21,3.981276,2.78638280990948,3.2071698,0.5864137,0.331134935809888,0
"1812","06053",2020-06-21,2.713159,2.78638280990948,3.6911387,1.1219519,0.331134935809888,0
"1813","06055",2020-06-21,1.009334,2.78638280990948,2.4774162,0.1280622,0.331134935809888,0
"1814","06057",2020-06-21,0.912598,2.78638280990948,0.7194445,0.2037092,0.331134935809888,0
"1815","06059",2020-06-21,7.192018,3.018543,6.6117482,0.9260252,0.362857142857143,434
"1816","06061",2020-06-21,1.36022,3.350346,1.2599207,0.2877386,0.331134935809888,12
"1817","06065",2020-06-21,3.852972,3.60951,2.8043395,0.5610172,0.43,0
"1818","06067",2020-06-21,1.196292,0.093057,1.2002597,0.1992892,0.144285714285714,0
"1819","06069",2020-06-21,2.079638,2.78638280990948,3.3601635,0.363258,0.331134935809888,6
"1820","06071",2020-06-21,1.777396,2.125384,2.7892135,0.6628352,0.398571428571429,197
"1821","06073",2020-06-21,2.730111,0.833703,2.7143524,0.4343687,0.254285714285714,310
"1822","06075",2020-06-21,5.375718,0.143934,15.1073917,0.2202309,0.331134935809888,0
"1823","06077",2020-06-21,7.761977,2.78638280990948,2.8852482,0.8998368,0.218571428571429,82
"1824","06079",2020-06-21,2.929361,1.111347,5.4706,0.1473089,0.331134935809888,0
"1825","06081",2020-06-21,2.560293,0.861324,3.8301602,0.2075398,0.331134935809888,0
"1826","06083",2020-06-21,1.88317,2.78638280990948,5.555664,1.2156411,0.331134935809888,0
"1827","06085",2020-06-21,2.631145,0.96087,4.0127786,0.4014175,0.161428571428571,89
"1828","06087",2020-06-21,1.818418,2.78638280990948,1.8590355,0.0392657,0.331134935809888,10
"1829","06089",2020-06-21,0.505022,2.78638280990948,0.6871736,0.1798349,0.331134935809888,1
"1830","06095",2020-06-21,1.427526,0.469501,2.7945384,0.0824109,0.331134935809888,0
"1831","06097",2020-06-21,2.104098,2.78638280990948,1.3294651,0.1963154,0.331134935809888,18
"1832","06099",2020-06-21,6.674064,1.029026,2.8222937,1.0499911,0.331134935809888,85
"1833","06101",2020-06-21,0.743876,2.78638280990948,0.4401781,0.1906724,0.331134935809888,11
"1834","06107",2020-06-21,1.649474,2.78638280990948,5.1999596,0.9300168,0.331134935809888,0
"1835","06111",2020-06-21,1.796647,1.741855,5.2754732,0.5956053,0.331134935809888,0
"1836","06113",2020-06-21,1.195485,2.78638280990948,1.7652718,0.186414,0.331134935809888,9
"1837","06000",2020-06-17,0.210029,3.548146,3.613603,0.817488,0.331134935809888,0
"1838","06001",2020-06-17,4.216813,1.377729,5.3802502,0.2990298,0.172857142857143,52
"1839","06005",2020-06-17,0.522772,2.78638280990948,0.2728862,0.0917431,0.331134935809888,0
"1840","06007",2020-06-17,0.382245,2.78638280990948,0.8013759,0.091246,0.331134935809888,2
"1841","06009",2020-06-17,0,2.78638280990948,0.7872892,0.0961538,0.331134935809888,0
"1842","06011",2020-06-17,0.558968,2.78638280990948,0.4353814,0.0899281,0.331134935809888,0
"1843","06013",2020-06-17,2.480885,2.66257,3.2406913,0.2751159,0.132857142857143,45
"1844","06017",2020-06-17,2.569348,2.78638280990948,1.0218098,0.3063567,0.331134935809888,3
"1845","06019",2020-06-17,3.911906,0.465019,4.9242319,0.9330242,0.331134935809888,112
"1846","06023",2020-06-17,0.944435,2.78638280990948,0.1108362,0.0775015,0.331134935809888,1
"1847","06025",2020-06-17,12.221161,2.78638280990948,16.3711248,5.9168741,0.331134935809888,89
"1848","06029",2020-06-17,2.200661,1.081569,5.9717535,0.4461817,0.331134935809888,60
"1849","06031",2020-06-17,10.759971,2.78638280990948,3.5353174,0.2265461,0.331134935809888,109
"1850","06033",2020-06-17,0,2.78638280990948,0.1739361,0.0847458,0.331134935809888,0
"1851","06037",2020-06-17,5.133644,3.115729,6.0209459,0.5604317,0.271428571428571,2105
"1852","06039",2020-06-17,1.662931,2.78638280990948,3.0684472,0.6526132,0.331134935809888,25
"1853","06041",2020-06-17,3.525662,0.241084,3.6885647,0.3118394,0.331134935809888,24
"1854","06043",2020-06-17,0,2.78638280990948,0.2668346,0.1497006,0.331134935809888,1
"1855","06045",2020-06-17,0,2.78638280990948,0.3598801,0.1069459,0.331134935809888,0
"1856","06047",2020-06-17,3.220942,0.401404,2.2723891,0.2173634,0.331134935809888,48
"1857","06053",2020-06-17,1.286918,2.78638280990948,2.7411423,0.4822577,0.331134935809888,60
"1858","06055",2020-06-17,1.507738,2.78638280990948,3.0392274,0.1985594,0.331134935809888,3
"1859","06057",2020-06-17,0.928375,2.78638280990948,0.5887062,0.1524409,0.331134935809888,10
"1860","06059",2020-06-17,4.471398,2.397388,4.6382119,0.4973047,0.277142857142857,198
"1861","06061",2020-06-17,1.706831,3.81892,0.9785661,0.1012583,0.331134935809888,21
"1862","06065",2020-06-17,2.878164,4.11132,2.7823261,0.4132516,0.334285714285714,257
"1863","06067",2020-06-17,1.383307,0.098132,0.9876978,0.1535121,0.157142857142857,67
"1864","06069",2020-06-17,0.48879,2.78638280990948,1.8312455,0.3563293,0.331134935809888,4
"1865","06071",2020-06-17,1.932312,1.07387,2.4774125,0.5458429,0.305714285714286,218
"1866","06073",2020-06-17,1.901907,0.58118,2.1852009,0.3146696,0.225714285714286,124
"1867","06075",2020-06-17,4.312545,1.014695,14.1031742,0.0477062,0.331134935809888,11
"1868","06077",2020-06-17,5.116159,2.78638280990948,2.0763106,0.5596066,0.331134935809888,139
"1869","06079",2020-06-17,2.76089,2.028456,4.9688919,0.1084246,0.331134935809888,20
"1870","06081",2020-06-17,2.321951,0.99907,3.6046729,0.1937405,0.331134935809888,28
"1871","06083",2020-06-17,2.767322,2.78638280990948,5.3579036,0.7416236,0.331134935809888,56
"1872","06085",2020-06-17,2.549735,0.16352,3.6760186,0.4844373,0.172857142857143,34
"1873","06087",2020-06-17,1.406151,2.78638280990948,1.5827613,0.1715688,0.331134935809888,9
"1874","06089",2020-06-17,0.332512,2.78638280990948,0.6372144,0.0888533,0.331134935809888,7
"1875","06095",2020-06-17,1.325212,0.411139,2.5506543,0.0784031,0.331134935809888,105
"1876","06097",2020-06-17,1.568567,0.417094,1.7794382,0.1636378,0.331134935809888,9
"1877","06099",2020-06-17,6.817287,0.309156,1.7592631,0.4244333,0.331134935809888,55
"1878","06101",2020-06-17,1.280562,2.78638280990948,0.2329751,0.0880282,0.331134935809888,3
"1879","06103",2020-06-17,0.118673,2.78638280990948,0.1681977,0.0757576,0.331134935809888,0
"1880","06107",2020-06-17,1.396738,2.78638280990948,4.017861,0.5567583,0.331134935809888,83
"1881","06111",2020-06-17,1.321752,1.579887,3.5734379,0.2337815,0.331134935809888,51
"1882","06113",2020-06-17,0.959881,2.78638280990948,0.5694916,0.1544962,0.331134935809888,26
"1883","06000",2020-06-18,0.177822,3.604498,4.372107,0.916121,0.331134935809888,0
"1884","06001",2020-06-18,4.062238,1.67237,6.244243,0.4207537,0.171428571428571,105
"1885","06005",2020-06-18,0.554489,2.78638280990948,0.2959614,0.1605056,0.331134935809888,0
"1886","06007",2020-06-18,0.387003,2.78638280990948,0.7102405,0.0996165,0.331134935809888,0
"1887","06009",2020-06-18,0,2.78638280990948,0.9769987,0.0830565,0.331134935809888,0
"1888","06011",2020-06-18,0.414154,2.78638280990948,0.4041921,0.0875657,0.331134935809888,0
"1889","06013",2020-06-18,2.370684,3.030214,3.5209034,0.2855995,0.148571428571429,40
"1890","06017",2020-06-18,2.319311,2.78638280990948,0.99592,0.2433454,0.331134935809888,4
"1891","06019",2020-06-18,3.625087,0.75483,5.2781567,0.8962814,0.227142857142857,158
"1892","06023",2020-06-18,0.72291,2.78638280990948,0.1472995,0.069693,0.331134935809888,0
"1893","06025",2020-06-18,13.372983,2.78638280990948,16.4624603,5.9278595,0.331134935809888,181
"1894","06029",2020-06-18,2.935451,1.166838,6.3916997,0.5016837,0.331134935809888,78
"1895","06031",2020-06-18,10.74336,2.78638280990948,3.7589,0.2398984,0.331134935809888,36
"1896","06033",2020-06-18,0,2.78638280990948,0.19384,0.0823723,0.331134935809888,0
"1897","06037",2020-06-18,4.753261,3.120415,6.3434151,0.6293601,0.28,1038
"1898","06039",2020-06-18,1.46734,2.78638280990948,3.4368492,0.59189,0.331134935809888,20
"1899","06041",2020-06-18,3.226461,0.24543,3.7924599,0.2616453,0.331134935809888,41
"1900","06045",2020-06-18,0,2.78638280990948,0.3596633,0.1057859,0.331134935809888,7
"1901","06047",2020-06-18,3.342928,0.444662,2.5812555,0.3278849,0.331134935809888,20
"1902","06053",2020-06-18,1.758474,2.78638280990948,2.9299652,0.6339227,0.331134935809888,46
"1903","06055",2020-06-18,1.426385,2.78638280990948,2.8683114,0.1964633,0.331134935809888,4
"1904","06057",2020-06-18,0.943769,2.78638280990948,0.6686204,0.1610687,0.331134935809888,4
"1905","06059",2020-06-18,4.070662,2.600469,4.7527564,0.5061149,0.291428571428571,95
"1906","06061",2020-06-18,1.540241,4.093285,1.0697288,0.1811622,0.331134935809888,28
"1907","06065",2020-06-18,2.719646,4.077467,2.8852934,0.4596639,0.347142857142857,516
"1908","06067",2020-06-18,1.249575,0.097711,1.0542415,0.1799335,0.132857142857143,48
"1909","06069",2020-06-18,0.621898,2.78638280990948,2.3594348,0.3375145,0.331134935809888,13
"1910","06071",2020-06-18,1.73657,1.240861,2.7650696,0.5701633,0.325714285714286,440
"1911","06073",2020-06-18,1.914642,0.796826,2.3279736,0.3382428,0.231428571428571,238
"1912","06075",2020-06-18,4.358767,0.496135,14.1449244,0.0677334,0.331134935809888,38
"1913","06077",2020-06-18,5.727068,2.78638280990948,2.6319637,0.5769827,0.331134935809888,38
"1914","06079",2020-06-18,2.831997,1.682236,5.3410215,0.107057,0.331134935809888,13
"1915","06081",2020-06-18,2.657064,0.948591,3.9386047,0.2105108,0.331134935809888,25
"1916","06083",2020-06-18,2.606565,2.78638280990948,5.8579262,0.7831385,0.331134935809888,82
"1917","06085",2020-06-18,2.397849,0.254515,3.7817069,0.4578093,0.177142857142857,75
"1918","06087",2020-06-18,1.403107,2.78638280990948,1.5347565,0.1310798,0.331134935809888,4
"1919","06089",2020-06-18,0.431701,2.78638280990948,0.7059767,0.0802977,0.331134935809888,4
"1920","06095",2020-06-18,1.492212,0.430873,2.3365798,0.088056,0.331134935809888,19
"1921","06097",2020-06-18,1.621292,0.446833,1.6935076,0.1812434,0.331134935809888,29
"1922","06099",2020-06-18,6.474426,0.479426,2.0307646,0.5303369,0.331134935809888,82
"1923","06101",2020-06-18,1.260811,2.78638280990948,0.3093815,0.0841751,0.331134935809888,5
"1924","06103",2020-06-18,0.019247,2.78638280990948,0.1950226,0.0750751,0.331134935809888,4
"1925","06107",2020-06-18,1.678734,2.78638280990948,4.2981504,0.64104,0.331134935809888,123
"1926","06111",2020-06-18,1.847998,1.74121,4.0046755,0.2064914,0.331134935809888,47
"1927","06113",2020-06-18,0.97246,2.78638280990948,0.9321542,0.1776687,0.331134935809888,11
"1928","06000",2020-06-19,0.153319,3.722878,5.33826,1.00742,0.331134935809888,0
"1929","06001",2020-06-19,3.63054,1.942369,6.1571691,0.389613,0.178571428571429,64
"1930","06005",2020-06-19,0.765352,2.78638280990948,0.3140938,0.2201957,0.331134935809888,0
"1931","06007",2020-06-19,0.40868,2.78638280990948,0.7319258,0.1594986,0.331134935809888,4
"1932","06009",2020-06-19,0.197995,2.78638280990948,1.1220863,0.0869565,0.331134935809888,2
"1933","06011",2020-06-19,0.284947,2.78638280990948,0.4423709,0.0917431,0.331134935809888,0
"1934","06013",2020-06-19,2.18843,3.191781,3.5037288,0.2766515,0.155714285714286,37
"1935","06017",2020-06-19,2.349713,2.78638280990948,0.955094,0.1730924,0.331134935809888,5
"1936","06019",2020-06-19,3.400834,1.074259,6.0447508,1.0178157,0.287142857142857,129
"1937","06023",2020-06-19,0.520254,2.78638280990948,0.1649665,0.0728738,0.331134935809888,2
"1938","06025",2020-06-19,14.361115,2.78638280990948,17.2231411,5.809335,0.331134935809888,85
"1939","06029",2020-06-19,3.548131,1.305628,6.5969375,0.5746585,0.331134935809888,116
"1940","06031",2020-06-19,10.097027,2.78638280990948,4.6441852,0.4572864,0.331134935809888,81
"1941","06033",2020-06-19,0,2.78638280990948,0.221783,0.0863558,0.331134935809888,0
"1942","06037",2020-06-19,4.432606,3.219876,6.7464802,0.6624321,0.292857142857143,1382
"1943","06039",2020-06-19,1.567416,2.78638280990948,4.5653746,1.0753317,0.331134935809888,19
"1944","06041",2020-06-19,3.725644,0.255411,4.0608872,0.2208042,0.331134935809888,0
"1945","06045",2020-06-19,0,2.78638280990948,0.3467903,0.0684738,0.331134935809888,0
"1946","06047",2020-06-19,3.526601,2.78638280990948,2.7571363,0.3850607,0.331134935809888,26
"1947","06053",2020-06-19,2.168901,2.78638280990948,3.1898501,0.8039322,0.331134935809888,35
"1948","06055",2020-06-19,1.324712,2.78638280990948,2.5036223,0.1637306,0.331134935809888,10
"1949","06057",2020-06-19,0.881944,2.78638280990948,0.6981457,0.1881446,0.331134935809888,4
"1950","06059",2020-06-19,3.649139,2.735352,5.1921101,0.6113308,0.314285714285714,284
"1951","06061",2020-06-19,1.640397,4.090082,1.1733046,0.2272942,0.331134935809888,16
"1952","06065",2020-06-19,3.021411,3.962001,2.9563382,0.5286532,0.381428571428572,311
"1953","06067",2020-06-19,1.276356,0.095698,1.1170841,0.1881559,0.125714285714286,36
"1954","06069",2020-06-19,0.973191,2.78638280990948,2.8094034,0.3374229,0.331134935809888,8
"1955","06071",2020-06-19,1.728705,1.489136,2.8389891,0.6162826,0.347142857142857,260
"1956","06073",2020-06-19,1.878308,0.880733,2.5898948,0.3501991,0.24,258
"1957","06075",2020-06-19,4.459989,0.150997,14.6185742,0.095516,0.331134935809888,37
"1958","06077",2020-06-19,6.262554,2.78638280990948,2.5496304,0.5761091,0.331134935809888,0
"1959","06079",2020-06-19,2.602497,1.435549,5.8893294,0.0837565,0.331134935809888,15
"1960","06081",2020-06-19,2.663059,0.882688,4.017049,0.2546542,0.331134935809888,43
"1961","06083",2020-06-19,2.449201,2.78638280990948,6.2638102,0.9108938,0.331134935809888,66
"1962","06085",2020-06-19,2.483455,0.37676,3.8434559,0.3970039,0.168571428571429,35
"1963","06087",2020-06-19,1.397556,2.78638280990948,1.7286638,0.1022279,0.331134935809888,10
"1964","06089",2020-06-19,0.458715,2.78638280990948,0.6851423,0.0782239,0.331134935809888,14
"1965","06095",2020-06-19,1.452064,0.449774,2.1110387,0.074138,0.331134935809888,49
"1966","06097",2020-06-19,1.658701,0.494461,1.7180986,0.1615382,0.331134935809888,19
"1967","06099",2020-06-19,6.613767,0.626098,1.9965366,0.5846703,0.331134935809888,69
"1968","06101",2020-06-19,1.116395,2.78638280990948,0.3874286,0.133812,0.331134935809888,2
"1969","06103",2020-06-19,0,2.78638280990948,0.3143786,0.1233594,0.331134935809888,2
"1970","06107",2020-06-19,1.736201,2.78638280990948,4.4258925,0.7073151,0.331134935809888,42
"1971","06111",2020-06-19,1.634786,1.773617,4.6115878,0.6284798,0.331134935809888,0
"1972","06113",2020-06-19,0.976316,2.78638280990948,1.3173378,0.2061913,0.331134935809888,8
"1973","06000",2020-06-20,0.215773,3.97159,5.881424,1.067095,0.331134935809888,0
"1974","06001",2020-06-20,3.501503,2.243972,5.6909249,0.4010325,0.177142857142857,103
"1975","06005",2020-06-20,0.769089,2.78638280990948,0.3165404,0.2587683,0.331134935809888,1
"1976","06007",2020-06-20,0.480874,2.78638280990948,0.6957274,0.1649312,0.331134935809888,0
"1977","06009",2020-06-20,0.39319,2.78638280990948,1.2096013,0.0810373,0.331134935809888,0
"1978","06011",2020-06-20,0.174677,2.78638280990948,0.4850955,0.0972763,0.331134935809888,0
"1979","06013",2020-06-20,2.155581,3.35802,3.390739,0.3699126,0.331134935809888,92
"1980","06017",2020-06-20,2.257426,2.78638280990948,0.8585104,0.1009216,0.331134935809888,0
"1981","06019",2020-06-20,3.333759,1.257248,6.0876267,1.0412804,0.287142857142857,58
"1982","06023",2020-06-20,0.465478,2.78638280990948,0.1728072,0.058932,0.331134935809888,0
